06:23:06.992 [Party] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) joinded the party "Duskarians" (id=9 ownerUID=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ= ownerName=Alaric)
06:30:52.636 [VehicleCarKey] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ= pos=<7926.330078, 54.162498, 8152.110352>) used the  ExpansionCarKey to unlock Truck_01_Covered_Yellow (id=B84C7B8D7947A670B4E53FB881365B2D pos=<7928.378418, 54.141567, 8150.007813>)
06:31:56.876 [VehicleCarKey] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ= pos=<7926.330078, 54.162498, 8152.110352>) used the  ExpansionCarKey to lock Truck_01_Covered_Yellow (id=B84C7B8D7947A670B4E53FB881365B2D pos=<7928.378418, 54.141567, 8150.007813>)
06:44:05.792 [VehicleCarKey] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ= pos=<7928.018555, 54.162498, 8152.045898>) used the  ExpansionCarKey to unlock Truck_01_Covered_Yellow (id=B84C7B8D7947A670B4E53FB881365B2D pos=<7928.378418, 54.141567, 8150.007813>)
06:44:14.250 [VehicleEnter] Player Alaric [uid=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=] entered vehicle M3S Covered (id=B84C7B8D7947A670B4E53FB881365B2D pos=<7928.378418, 54.141571, 8150.007813>) as driver
10:29:26.226 [VehicleCarKey] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<2850.831055, 5.425837, 6192.795898>) paired a  ExpansionCarKey to MBw140_black (id=2B230608ED4A6DAA613CE5B93BB5AEE0 pos=<2853.678711, 5.445503, 6193.320801>)
10:29:27.867 [VehicleCarKey] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<2850.831055, 5.425837, 6192.795898>) used the  ExpansionCarKey to lock MBw140_black (id=2B230608ED4A6DAA613CE5B93BB5AEE0 pos=<2853.678711, 5.445503, 6193.320801>)
10:30:24.785 [VehicleDeleted] MBw140_black (id=2B230608ED4A6DAA613CE5B93BB5AEE0 pos=<2853.678711, 5.445503, 6193.320801>)
10:30:24.785 [VehicleCover] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<2850.957764, 5.425824, 6191.003418>) covered vehicle "MBw140_black" (GlobalID=80000000800000008000000080004FCC pos=<2853.678711, 5.445503, 6193.320801>)!
10:30:41.910 [Safezone] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<5639.098145, 28.709999, 5410.478516>) Entered the safezone
10:43:55.718 [Safezone] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY= pos=<5649.583496, 29.502888, 5404.786133>) Entered the safezone
11:01:36.746 [VehicleDeleted] Gelenvagen_carbon (id=E1CA114E1540C0261722939A83502E91 pos=<5672.537109, 28.719004, 5392.901855>)
11:01:36.750 [VehicleCover] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<5672.738281, 28.444790, 5395.100586>) covered vehicle "Gelenvagen_carbon" (GlobalID=80000000800000008000000080000C09 pos=<5672.537109, 28.719004, 5392.901855>)!
11:04:21.945 [VehicleCarKey] Player "Lou Sassole" (id=ebo0O4yOjYkK486s9SoqLuFc3tRe1vP1S2eE1IJxhV4= pos=<6660.003418, 151.229507, 3421.972656>) used the  ExpansionCarKey to unlock SUV_white (id=34512EBB6044EBDAF3BCE5860C89B268 pos=<6661.673340, 151.612000, 3424.050537>)
11:04:28.710 [VehicleEnter] Player Lou Sassole [uid=ebo0O4yOjYkK486s9SoqLuFc3tRe1vP1S2eE1IJxhV4=] entered vehicle SUV White  (id=34512EBB6044EBDAF3BCE5860C89B268 pos=<6661.673340, 151.611816, 3424.049805>) as driver
11:04:31.609 [VehicleEngine] Player Lou Sassole [uid=ebo0O4yOjYkK486s9SoqLuFc3tRe1vP1S2eE1IJxhV4=] started vehicle SUV White  (id=34512EBB6044EBDAF3BCE5860C89B268 pos=<6661.674316, 151.612061, 3424.050781>)
11:06:51.765 [Safezone] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<5808.419434, 5.262246, 4520.215332>) Left the safezone
11:07:41.648 [AdminTools] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<5805.741699, 5.326599, 4523.870117>) used the  ExpansionCarAdminKey to unlock ExpansionMh6_Wasp (id=629AD1CFA54BC61756156891CAE10EFE pos=<5808.508301, 6.567955, 4523.434570>)
11:08:06.140 [VehicleEnter] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] entered vehicle Mh-6 Little Bird (id=629AD1CFA54BC61756156891CAE10EFE pos=<5808.508301, 6.567800, 4523.435059>) as pilot
11:08:43.578 [VehicleLeave] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] left vehicle Mh-6 Little Bird (id=629AD1CFA54BC61756156891CAE10EFE pos=<5808.567383, 5.288317, 4523.473633>)
11:09:05.476 [VehicleEnter] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] entered vehicle Mh-6 Little Bird (id=629AD1CFA54BC61756156891CAE10EFE pos=<5808.954590, 5.285839, 4523.009766>) as pilot
11:09:10.644 [VehicleLeave] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] left vehicle Mh-6 Little Bird (id=629AD1CFA54BC61756156891CAE10EFE pos=<5808.954590, 5.285794, 4523.008789>)
11:09:20.835 [VehicleDeleted] ExpansionMh6_Wasp (id=629AD1CFA54BC61756156891CAE10EFE pos=<5808.954102, 5.285878, 4523.007324>)
11:09:42.289 [Safezone] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<5615.397949, 28.910000, 5383.838867>) Entered the safezone
11:10:18.906 [AdminTools] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<5606.406738, 28.817314, 5349.317383>) used the  ExpansionCarAdminKey to unlock CivilianSedan_Black (id=083DCBF7AB4264C14788C19BFA093B45 pos=<5603.564453, 28.800589, 5348.185547>)
11:10:54.515 [AdminTools] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<5606.406738, 28.817314, 5349.317383>) used the  ExpansionCarAdminKey to lock CivilianSedan_Black (id=083DCBF7AB4264C14788C19BFA093B45 pos=<5603.564453, 28.800589, 5348.185547>)
11:12:02.261 [Safezone] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<6665.659180, 144.462570, 3406.577881>) Left the safezone
11:12:09.195 [VehicleDeleted] Jeep_Wrangler_red (id=C3B5330041453CB447DD5387F4E636BA pos=<6667.277344, 145.242661, 3408.990967>)
11:12:09.199 [VehicleCover] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<6665.615723, 144.377701, 3406.339111>) covered vehicle "Jeep_Wrangler_red" (GlobalID=8000000080000000800000008000231A pos=<6667.277344, 145.242661, 3408.990967>)!
11:13:00.015 [VehicleDeleted] ROVER (id=058961BB85401161BCF5B79DF98879CB pos=<10142.390625, 52.601444, 5085.783203>)
11:13:00.015 [VehicleCover] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<10144.369141, 52.720276, 5085.862305>) covered vehicle "ROVER" (GlobalID=80000000800000008000000080002E34 pos=<10142.390625, 52.601444, 5085.783203>)!
11:13:42.289 [VehicleDeleted] MUSTANG_red (id=869D3508D044A31DA70479B718A2CDAF pos=<7193.096191, 60.862675, 5889.782715>)
11:13:42.289 [VehicleCover] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<7191.447754, 60.806736, 5892.850586>) covered vehicle "MUSTANG_red" (GlobalID=80000000800000008000000080000A74 pos=<7193.096191, 60.862675, 5889.782715>)!
11:14:02.230 [VehicleDeleted] Velociraptor6x6_blue (id=D5023968BD407389E41712965E6EF333 pos=<7188.682129, 60.908783, 5888.812988>)
11:14:02.230 [VehicleCover] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<7190.286133, 60.837872, 5891.178711>) covered vehicle "Velociraptor6x6_blue" (GlobalID=80000000800000008000000080000BAD pos=<7188.682129, 60.908783, 5888.812988>)!
11:14:42.265 [VehicleDeleted] MBw140_blue (id=E7099D63924DB7BE8158E4BD5FE7384B pos=<4246.903809, 20.627172, 7282.467773>)
11:14:42.265 [VehicleCover] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<4243.170898, 20.607613, 7282.845703>) covered vehicle "MBw140_blue" (GlobalID=80000000800000008000000080001545 pos=<4246.903809, 20.627172, 7282.467773>)!
11:14:55.226 [VehicleDeleted] PAZ (id=AE769E39BA4C4D358D60778141292060 pos=<4254.076172, 20.452150, 7294.267578>)
11:14:55.226 [VehicleCover] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<4253.377930, 20.607615, 7292.073242>) covered vehicle "PAZ" (GlobalID=80000000800000008000000080001548 pos=<4254.076172, 20.452150, 7294.267578>)!
11:24:40.765 [Safezone] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY= pos=<5649.786133, 29.502888, 5404.726074>) Entered the safezone
11:25:31.695 [AI Patrol] Spawning 3 Paris Island Patrol bots at <3148.789063, 22.450001, 4234.950684>
11:27:54.906 [AI Patrol] Spawning 1 Shamans bots at <4287.446777, 10.764338, 2177.104736>
11:29:11.882 [VehicleLeave] Player Lou Sassole [uid=ebo0O4yOjYkK486s9SoqLuFc3tRe1vP1S2eE1IJxhV4=] left vehicle SUV White  (id=34512EBB6044EBDAF3BCE5860C89B268 pos=<4515.026367, 12.510525, 2215.328857>)
11:29:48.695 [VehicleEnter] Player Lou Sassole [uid=ebo0O4yOjYkK486s9SoqLuFc3tRe1vP1S2eE1IJxhV4=] entered vehicle SUV White  (id=34512EBB6044EBDAF3BCE5860C89B268 pos=<4515.029297, 12.510431, 2215.331055>) as driver
11:31:29.679 [VehicleLeave] Player Lou Sassole [uid=ebo0O4yOjYkK486s9SoqLuFc3tRe1vP1S2eE1IJxhV4=] left vehicle SUV White  (id=34512EBB6044EBDAF3BCE5860C89B268 pos=<4354.223633, 10.766628, 2180.368896>)
11:31:59.726 [Safezone] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<5631.299316, 28.709999, 5403.421875>) Entered the safezone
11:34:45.750 [VehicleEnter] Player Lou Sassole [uid=ebo0O4yOjYkK486s9SoqLuFc3tRe1vP1S2eE1IJxhV4=] entered vehicle SUV White  (id=34512EBB6044EBDAF3BCE5860C89B268 pos=<4354.250977, 10.670570, 2181.201904>) as driver
11:34:48.195 [VehicleEngine] Player Lou Sassole [uid=ebo0O4yOjYkK486s9SoqLuFc3tRe1vP1S2eE1IJxhV4=] started vehicle SUV White  (id=34512EBB6044EBDAF3BCE5860C89B268 pos=<4354.251465, 10.671947, 2181.189941>)
11:42:21.976 [VehicleLeave] Player Lou Sassole [uid=ebo0O4yOjYkK486s9SoqLuFc3tRe1vP1S2eE1IJxhV4=] left vehicle SUV White  (id=34512EBB6044EBDAF3BCE5860C89B268 pos=<6674.780273, 148.737076, 3422.027588>)
11:43:29.867 [VehicleCarKey] Player "Lou Sassole" (id=ebo0O4yOjYkK486s9SoqLuFc3tRe1vP1S2eE1IJxhV4= pos=<6675.338379, 149.057724, 3423.088135>) used the  ExpansionCarKey to lock SUV_white (id=34512EBB6044EBDAF3BCE5860C89B268 pos=<6674.802734, 148.733276, 3422.032471>)
